time|mgrs_grid_id|gnodeb_id|cell_id|svid_tot_vid_download_dv|svid_tot_dl_vid_tcp_rtt|svid_tot_dl_vid_pkts_for_tcp_rtt|svid_tot_dl_tcp_pkts|svid_tot_dl_retrans_tcp_pkts|svid_tot_dl_vid_tcp_rtt_x_th|svid_tot_dl_vid_tcp_syn2synack_dly|svid_tot_dl_vid_tcp_est_syn2synack|svid_tot_dl_vid_tcp_synack2ack_dly|svid_tot_dl_vid_tcp_est_synack2ack|svid_tot_dl_vid_tcp_ack2data_dly|svid_tot_dl_vid_tcp_est_ack2data|total_mr_count|dl_ssb_rsrp_accumulated|dl_sinr_accumulated|ul_rsrp_accumulated|ul_sinr_accumulated|ul_ssb_rsrp_valid_count|ul_sinr_valid_count|dl_sinr_valid_count|dl_ssb_rsrp_valid_count|dl_ssb_rsrp_poor_count|dl_sinr_poor_count|dl_ssb_rsrp_and_sinr_valid_count|dl_ssb_rsrp_good_and_sinr_poor_count|dl_ssb_rsrp_poor_and_sinr_poor_count|ul_rsrp_poor_count|ul_sinr_poor_count|ul_rsrp_and_sinr_valid_count|ul_rsrp_good_and_sinr_poor_count|ul_rsrp_poor_and_sinr_poor_count|dl_cqi_cw0_accumulated|dl_cqi_cw0_count|dl_cqi_cw1_accumulated|dl_cqi_cw1_count|ul_mcs_accumulated|dl_mcs_accumulated|ul_mcs_tb_count|dl_mcs_tb_count|ul_rb_accumulated|dl_rb_accumulated|ul_rb_schd_count|dl_rb_schd_count|dl_rank1_count|dl_rank2_count|dl_rank3_count|dl_rank4_count
20260201|49QGF-101-91-50|7340063|23|4300800|257320|7352|66168|556|882|1503.54|62|271.12|57|161.49|75|1926|-14764|386.4|-18048.1|805|161|161|161|161|0|30|161|49|0|0|30|161|49|0|2093|161|1261|97|37608|64220|563|1792|8816|17632|4252|7087|8|37|9|5
20260201|49QGF-102-91-50|7340063|15|1501286.4|535260|8921|98131|294|1873|1117.32|54|314.6|42|4990.72|35|1689|-16793|1254.9|-18837.6|1748.4|141|141|141|141|101|0|141|15|40|121|0|141|15|51|2115|141|1275|85|14508|54600|276|1170|52596|105192|21105|35175|0|2|2|5
20260201|49QGF-103-91-50|7340063|13|2548326.4|558308|9626|96260|1059|2503|243.34|59|889.14|60|5453.63|31|1776|-16650|325.6|-19758|236.8|148|148|148|148|78|32|148|20|31|94|32|148|20|39|1924|148|1157|89|40043|45875|362|565|1655|3309|1839|3065|29|25|2|3
20260201|49QGF-104-91-50|7340063|1|2931507.2|232814|3946|43406|130|710|298.75|73|470.41|35|3029.27|13|1660|-17071|1297.2|-19830.6|1656|138|138|138|138|117|0|138|2|47|140|0|138|2|59|2070|138|1245|83|18616|20524|536|1286|28511|57021|15853|26422|8|12|2|6
20260201|49QGF-105-91-50|7340071|9|3453440|359566|8362|83620|1480|1672|783.3|52|1485.7|1|5643.25|4|1655|-11426|41.4|-13744.8|124.2|138|138|138|138|0|43|138|39|0|0|43|138|39|0|1656|138|996|83|24662|40392|514|2785|57903|115805|9413|15689|6|2|7|2
20260201|49QGF-106-91-50|7340071|2|2007244.8|194412|1906|15248|839|896|642.28|66|1585.69|64|5774.82|11|2304|-16915|-1536|-20544|-1132.8|192|192|192|192|0|122|192|87|0|0|122|192|87|0|1920|192|1150|115|14832|47540|1383|1928|131759|263517|14158|23597|10|22|0|2
20260201|49QGF-107-91-50|7340071|19|4054118.4|295020|4470|44700|787|894|527.89|19|1809.39|24|8000.86|40|2040|-17102|612|-20094|425|170|170|170|170|1|29|170|14|0|1|29|170|14|1|2380|170|1428|102|12912|23816|280|741|129174|258347|15187|25312|19|14|1|1
20260201|49QGF-108-91-50|7340071|18|3326668.8|504979|7537|60296|1176|1658|2254.97|0|1174.36|76|8097.95|0|983|-7560|98.4|-9266|-270.6|82|82|82|82|0|25|82|46|0|0|25|82|46|0|984|82|588|49|16456|26016|253|1321|26080|52159|4357|7262|5|33|1|5
20260201|49QGF-109-91-50|7340071|6|3143475.2|16848|312|2808|25|53|1596.92|54|1122.12|41|4383.68|40|1799|-15270|1545|-17415|1905|150|150|150|150|0|0|150|25|0|0|0|150|25|0|2250|150|1350|90|4030|66864|770|3696|143923|287846|19792|32986|15|33|9|5
20260201|49QGF-110-91-50|7340071|13|3680256|701010|7789|77890|2594|2882|708.09|50|652.67|26|7859.16|62|2012|-15960|-285.6|-18950.4|-336|168|168|168|168|0|59|168|7|0|0|59|168|7|0|2016|168|1212|101|12100|90864|1606|1446|200321|400641|18452|30754|13|38|4|4
20260201|49QGF-111-91-50|7340071|12|3747020.8|746215|8779|70232|2339|2897|616.91|28|267.06|39|8139.56|2|1086|-8527|-91|-10028.2|-282.1|91|91|91|91|0|30|91|35|0|0|30|91|35|0|1092|91|660|55|29084|82488|596|2381|2057|4113|261|435|2|39|3|5
20260201|49QGF-112-91-50|7340071|9|4300800|512820|11396|102564|1241|1709|2162.67|59|394.43|31|90.89|27|2268|-18900|680.4|-22188.6|-94.5|189|189|189|189|0|21|189|16|0|0|21|189|16|0|2646|189|1582|113|30475|12879|1487|2216|11684|23368|2410|4017|0|9|10|2
20260201|49QGF-113-91-50|7340071|6|2489958.4|648816|11586|139032|3657|2549|2053.32|12|1471.31|20|3059.21|59|335|-2212|-86.8|-2755.2|-50.4|28|28|28|28|0|15|28|15|0|0|15|28|15|0|308|28|187|17|6040|38192|405|1934|136570|273140|20011|33351|12|34|10|6
20260201|49QGF-114-91-50|7340071|3|3273625.6|863265|13281|106248|2422|3851|1306.62|2|667.42|55|7230.23|64|1126|-8216|-460.6|-10133.2|-780.2|94|94|94|94|0|48|94|32|0|0|48|94|32|0|1034|94|616|56|6180|35750|1526|1105|35704|71407|7167|11945|22|4|3|4
20260201|49QGF-115-91-50|7340071|22|1935769.6|334824|3986|31888|1591|1754|1155.75|65|1173.18|11|1788.88|21|2340|-18115|-1560|-21450|-1482|195|195|195|195|0|119|195|59|0|0|119|195|59|0|1950|195|1170|117|35046|37400|1229|3637|128401|256802|19445|32409|4|39|3|2
20260201|49QGF-116-91-50|7340071|4|3468902.4|313956|5508|66096|932|1047|1364.26|60|938.52|7|3909.32|69|2050|-14689|615.6|-18707.4|-68.4|171|171|171|171|0|23|171|17|0|0|23|171|17|0|2394|171|1442|103|37320|14378|387|3901|40483|80966|4477|7462|7|0|7|5
20260201|49QGF-117-91-50|7340071|15|4300800|98592|2528|27808|311|278|2016.13|40|754.4|78|7104.73|19|329|-2584|191.7|-3002.4|232.2|27|27|27|27|0|0|27|5|0|0|0|27|5|0|405|27|240|16|19760|65744|1936|3829|72158|144315|13264|22106|29|19|5|3
20260201|49QGF-118-91-50|7340071|8|4300800|152900|3058|24464|443|612|796.83|1|669.16|12|3482.12|76|1956|-14507|0|-17946.3|-130.4|163|163|163|163|0|41|163|82|0|0|41|163|82|0|2119|163|1274|98|4347|94550|537|2483|24884|49768|4964|8274|2|23|0|6
20260201|49QGF-119-91-50|7340071|15|2664550.4|513075|6841|61569|1816|2873|1199.02|3|1614.03|19|2159.41|78|716|-5544|-444|-6396|-636|60|60|60|60|0|35|60|23|0|0|35|60|23|0|600|60|360|36|33155|25557|1014|1471|95868|191735|19571|32618|30|35|2|4
20260201|49QGF-120-91-50|7340056|23|3435929.6|347827|8089|97068|291|1375|1200.59|11|1647.7|35|5130.91|13|1944|-17885|1004.4|-20541.6|1895.4|162|162|162|162|82|0|162|4|33|98|0|162|4|41|2430|162|1455|97|41236|58772|1417|379|40869|81737|15255|25425|19|9|2|4
20260201|49QGF-121-91-50|7340056|4|3422208|508200|8470|76230|229|1694|1160.91|38|1874.54|36|1124.76|56|843|-8197|728|-9856|1001|70|70|70|70|43|0|70|4|17|52|0|70|4|22|1050|70|630|42|49920|35784|1112|3025|58103|116205|13052|21754|3|8|2|6
20260201|49QGF-122-91-50|7340056|21|3693977.6|82350|3050|36600|198|244|694.21|70|1772.87|0|5617.32|66|370|-2991|158.1|-3617.7|111.6|31|31|31|31|0|2|31|1|0|0|2|31|1|0|434|31|266|19|28100|89964|1353|1058|38368|76736|9601|16002|6|23|7|6
20260201|49QGF-123-91-50|7340056|24|2391859.2|172839|3389|40668|122|678|7.21|33|944.44|31|2546.87|74|623|-6115|395.2|-6905.6|754|52|52|52|52|32|0|52|3|13|38|0|52|3|16|780|52|465|31|36244|53032|750|1811|25039|50078|22083|36805|16|38|1|2
20260201|49QGF-124-91-50|7340056|11|2231603.2|520391|8531|68248|205|1536|1255.09|43|101.31|2|5930.56|64|1536|-15347|1190.4|-17267.2|1779.2|128|128|128|128|99|0|128|5|40|119|0|128|5|50|1920|128|1155|77|44304|5908|1627|254|84124|168247|19057|31762|1|28|7|5
20260201|49QGF-125-91-50|7340056|13|4300800|310020|10334|82672|802|1137|734.66|60|807.69|68|3247.88|50|835|-6293|203|-7469|301|70|70|70|70|0|21|70|24|0|0|21|70|24|0|910|70|546|42|9350|32496|294|2423|87547|175093|18472|30786|10|28|2|0
20260201|49QGF-126-91-50|7340056|14|3445452.8|379252|6428|70708|212|1221|2094.28|64|1559.53|0|1032.23|72|717|-6798|414|-7704|678|60|60|60|60|31|6|60|4|12|37|6|60|4|16|840|60|504|36|42450|25515|1043|2257|68019|136038|12560|20933|15|3|10|5
20260201|49QGF-127-91-50|7340056|19|1475481.6|353086|6662|73282|220|1133|2330.86|75|513.24|59|7843.87|7|931|-8830|538.2|-10561.2|600.6|78|78|78|78|39|0|78|10|16|47|0|78|10|20|1170|78|705|47|43290|20720|1426|3429|5724|11447|3076|5127|9|13|6|3
20260201|49QGF-128-91-50|7340056|6|1807974.4|605115|13447|134470|403|2286|1935.48|47|429.34|36|7435.32|11|2391|-22009|2208.9|-26685.9|1273.6|199|199|199|199|86|0|199|11|34|103|0|199|11|43|2985|199|1785|119|32734|94808|718|456|21509|43018|6179|10299|17|7|10|0
20260201|49QGF-129-91-50|7340056|3|3225600|225575|6445|58005|174|709|289.1|73|541.35|13|2127.67|35|706|-6083|997.1|-7062.3|932.2|59|59|59|59|4|0|59|1|2|5|0|59|1|2|885|59|525|35|24700|47936|732|3955|14517|29034|17420|29034|10|18|7|4
20260201|49QGF-130-91-50|7340056|6|2084966.4|599280|9080|72640|697|2542|1402.43|30|1788.74|11|5522.79|18|310|-2941|62.4|-3387.8|130|26|26|26|26|14|4|26|3|6|17|4|26|3|7|364|26|224|16|20928|52130|203|2242|64755|129510|15651|26085|17|9|10|5
20260201|49QGF-131-91-50|7340056|16|1607372.8|616352|14008|154088|462|2241|1140.47|8|1851.61|46|1641.1|32|1423|-13019|999.6|-14827.4|297.5|119|119|119|119|47|0|119|10|19|56|0|119|10|24|1785|119|1065|71|24232|79716|1735|2610|999|1997|1049|1749|25|35|5|4
20260201|49QGF-132-91-50|7340056|24|2909388.8|268500|13425|147675|443|671|2131.67|17|824.39|28|2922.17|21|2088|-15991|1513.8|-19018.2|1931.4|174|174|174|174|0|5|174|18|0|0|5|174|18|0|2610|174|1560|104|26442|93072|516|2884|11369|22738|9749|16248|20|7|1|1
20260201|49QGF-133-91-50|7340056|4|4148224|147810|5685|56850|171|398|640.62|25|1001.27|34|630.76|59|1197|-9870|1300|-11520|1500|100|100|100|100|0|0|100|5|0|0|0|100|5|0|1500|100|900|60|19396|88144|1904|3001|1559|3117|500|834|24|9|1|5
20260201|49QGF-134-91-50|7340056|16|2399334.4|16378|431|4310|13|52|1612.81|27|637.05|72|5194.55|17|134|-1153|97.9|-1378.3|55|11|11|11|11|1|0|11|2|0|1|0|11|2|1|165|11|105|7|23010|45556|502|3480|56889|113778|19388|32313|19|2|7|6
20260201|49QGF-135-91-50|7340056|7|4300800|237016|9116|100276|301|638|1005.97|43|98.66|28|5925.76|10|248|-2056|268.8|-2465.4|329.7|21|21|21|21|0|0|21|0|0|0|0|21|0|0|315|21|195|13|45370|76300|308|2381|1343|2686|623|1039|16|22|3|2
20260201|49QGF-136-91-50|7340066|1|3281203.2|57472|898|10776|129|242|1823.37|56|1210.91|16|3513.7|15|140|-1382|31.2|-1626|25.2|12|12|12|12|7|3|12|0|3|8|3|12|0|4|156|12|91|7|4416|68650|422|2567|6097|12194|2164|3606|6|22|3|3
20260201|49QGF-43-92-50|7340069|13|3423846.4|356500|5750|51750|1501|1323|1254.21|9|19.77|5|3863.61|44|2396|-19740|-100|-23540|460|200|200|200|200|0|56|200|33|0|0|56|200|33|0|2600|200|1560|120|41860|96400|475|1971|60801|121602|9671|16118|18|8|10|2
20260201|49QGF-44-92-50|7340069|20|3607449.6|328542|9663|86967|696|870|2184.25|75|1403.85|5|206.75|65|283|-2314|312|-2798.4|396|24|24|24|24|0|0|24|4|0|0|0|24|4|0|360|24|210|14|4758|43204|493|1484|92782|185564|14229|23715|22|24|3|0
20260201|49QGF-45-92-50|7340069|19|2311782.4|17088|356|3916|74|53|1257.27|77|43.64|26|2818.97|50|732|-5777|201.3|-6850.3|390.4|61|61|61|61|0|9|61|11|0|0|9|61|11|0|854|61|518|37|42408|90298|574|2439|101927|203854|15833|26389|19|1|10|5
20260201|49QGF-46-92-50|7340069|8|4300800|441532|8491|93401|1550|1783|1914.86|62|92.19|60|4865.47|68|2041|-16099|136|-19822|-221|170|170|170|170|0|35|170|62|0|0|35|170|62|0|2210|170|1326|102|40503|32600|1465|3349|25280|50559|3447|5745|3|19|5|4
20260201|49QGF-47-92-50|7340069|18|4300800|233523|7533|90396|660|678|2304.8|64|209.3|1|5047.18|23|256|-1972|214.2|-2303.7|79.8|21|21|21|21|0|0|21|4|0|0|0|21|4|0|315|21|195|13|15158|61544|1376|241|82587|165173|17237|28728|6|6|0|5
20260201|49QGF-48-92-50|7340067|16|2809651.2|9660|483|3864|12|24|1266.68|63|1096.23|59|1888.23|77|1760|-12892|2190.3|-15214.5|3072.3|147|147|147|147|0|0|147|9|0|0|0|147|9|0|2205|147|1320|88|26572|24612|430|3761|76725|153450|17762|29604|27|7|4|5
20260201|49QGF-49-92-50|7340067|18|2806681.6|516483|13959|167508|1826|1675|986.38|17|18.27|25|8264.89|9|232|-1740|85.5|-2093.8|134.9|19|19|19|19|0|3|19|2|0|0|3|19|2|0|266|19|154|11|18744|36738|1767|2409|49460|98919|7742|12903|11|15|6|2
20260201|49QGF-50-92-50|7340067|4|2915532.8|190996|3673|44076|877|808|228.81|21|1452.91|34|368.5|1|1398|-11244|46.8|-13443.3|222.3|117|117|117|117|0|32|117|19|0|0|32|117|19|0|1521|117|910|70|43585|41775|876|3268|85611|171222|19847|33079|6|12|7|1
20260201|49QGF-51-92-50|7340067|15|4135526.4|294720|4605|46050|806|1059|610.71|77|1104.33|54|226.61|59|691|-5817|174|-7064.4|29|58|58|58|58|0|9|58|7|0|0|9|58|7|0|812|58|490|35|20376|23504|541|3117|136852|273703|16441|27401|12|1|2|2
20260201|49QGF-52-92-50|7340067|6|4300800|195840|9792|78336|235|490|2043.42|60|256.86|47|827.84|32|516|-3831|283.8|-4751.5|240.8|43|43|43|43|0|0|43|1|0|0|0|43|1|0|645|43|390|26|15990|48916|650|240|17423|34846|3971|6618|28|38|7|3
20260201|49QGF-53-92-50|7340067|15|2494054.4|89600|2240|20160|113|336|954.9|76|1474.58|4|2125.97|40|1694|-14720|1367.7|-17230.2|2100.9|141|141|141|141|0|0|141|20|0|0|0|141|20|0|2115|141|1275|85|21658|98784|1687|2931|42446|84891|6953|11588|18|9|3|3
20260201|49QGF-54-92-50|7340067|12|2835046.4|832010|14345|172140|2496|3012|1718.97|9|596.49|3|1005.13|52|1630|-13355|1020|-16537.6|1360|136|136|136|136|0|7|136|1|0|0|7|136|1|0|2040|136|1230|82|18750|74925|259|789|2267|4533|331|551|22|27|9|2
20260201|49QGF-55-92-50|7340067|10|3953254.4|929288|13666|136660|3539|3417|1738.44|51|1293.31|15|1768.48|68|2217|-15725|-92.5|-19277|-351.5|185|185|185|185|0|55|185|57|0|0|55|185|57|0|2405|185|1443|111|15642|6720|1467|3520|33138|66275|3970|6616|17|14|7|5
20260201|49QGF-56-92-50|7340067|16|2895360|169119|2967|35604|463|504|376.05|65|1562.48|29|6483.06|50|2064|-17062|1978|-19676.8|2683.2|172|172|172|172|0|0|172|3|0|0|0|172|3|0|2580|172|1545|103|44486|33236|618|3097|91684|183367|11008|18346|13|35|4|0
20260201|49QGF-57-92-50|7340067|8|4300800|143121|4337|47707|305|477|1362.9|55|795.02|20|6948.07|2|2315|-18933|810.6|-21944.1|733.4|193|193|193|193|0|38|193|5|0|0|38|193|5|0|2509|193|1508|116|29064|57330|1065|1369|34492|68984|10957|18261|0|3|5|0
20260201|49QGF-58-92-50|7340067|15|3243110.4|192962|8771|87710|316|526|1223|54|1857.63|38|4268.87|64|587|-4606|328.3|-5394.9|161.7|49|49|49|49|0|4|49|6|0|0|4|49|6|0|686|49|406|29|14850|93771|1301|3680|11706|23412|1858|3096|29|2|8|0
20260201|49QGF-59-92-50|7340067|22|4300800|54435|955|11460|261|229|1628.31|56|336.35|77|1379.97|55|1829|-13969|-501.6|-16674.4|-866.4|152|152|152|152|0|71|152|85|0|0|71|152|85|0|1672|152|1001|91|6520|35068|636|1751|63272|126543|15666|26110|17|11|7|4
20260201|49QGF-60-92-50|7340067|15|4300800|397550|7951|63608|1037|1193|1759.45|24|777.32|59|7484.21|55|462|-3139|487.5|-3747.9|542.1|39|39|39|39|0|0|39|0|0|0|0|39|0|0|585|39|345|23|5226|46004|1391|395|47793|95586|7171|11952|21|33|4|0
20260201|49QGF-61-92-50|7340067|8|2679091.2|136710|3038|24304|406|425|20.35|13|1151.42|54|2241.85|54|190|-1344|174.4|-1593.6|152|16|16|16|16|0|0|16|1|0|0|0|16|1|0|240|16|150|10|12610|41720|807|3400|60069|120138|7396|12327|13|6|10|0
20260201|49QGF-62-92-50|7340070|16|3179212.8|2760|120|1320|5|7|74.43|78|759.39|60|4546.19|7|2254|-16845|1748.4|-19928|2162|188|188|188|188|0|0|188|30|0|0|0|188|30|0|2820|188|1695|113|30576|94808|1798|2627|33224|66447|5576|9293|8|6|1|3
20260201|49QGF-63-92-50|7340070|7|3901132.8|111920|5596|67152|201|280|1956.2|71|1217.32|77|5780.45|1|1492|-11768|1103.6|-14582.4|1004.4|124|124|124|124|0|0|124|8|0|0|0|124|8|0|1860|124|1110|74|45604|96376|1594|1424|40754|81507|13841|23068|17|2|9|3
20260201|49QGF-64-92-50|7340070|15|4300800|83920|4196|33568|101|210|298.22|1|1466.86|72|2957.55|64|644|-4871|372.6|-6096.6|707.4|54|54|54|54|0|0|54|3|0|0|0|54|3|0|810|54|480|32|8502|84420|1469|3186|46047|92094|9584|15974|27|20|10|0
20260201|49QGF-65-92-50|7340070|14|2557542.4|120645|5745|45960|138|287|1429.81|58|1892.45|56|4458.08|80|1610|-12810|1326.6|-14900.8|1232.8|134|134|134|134|0|9|134|6|0|0|9|134|6|0|1876|134|1120|80|35050|38259|1385|3596|72384|144767|15617|26028|4|15|5|6
20260201|49QGF-66-92-50|7340070|8|3239321.6|13580|679|5432|16|34|2250.41|4|267.08|68|4999.21|12|371|-2716|186|-3227.1|186|31|31|31|31|0|3|31|1|0|0|3|31|1|0|434|31|266|19|37400|73656|280|2858|65046|130092|14770|24617|24|20|1|6
20260201|49QGF-67-92-50|7340070|21|4300800|272781|10103|80824|242|707|1104.11|10|754|8|4307.99|65|1082|-8856|1125|-10890|1467|90|90|90|90|0|0|90|14|0|0|0|90|14|0|1350|90|810|54|21944|105168|1442|1915|21439|42877|7162|11937|3|7|9|4
20260201|49QGF-68-92-50|7340070|20|4300800|391950|15678|141102|889|1254|371.65|63|1509.14|66|3921.56|5|1616|-12379|621|-15241.5|931.5|135|135|135|135|0|18|135|11|0|0|18|135|11|0|1890|135|1134|81|12312|36296|1150|345|16648|33295|11020|18366|22|7|5|2
20260201|49QGF-69-92-50|7340070|3|3069030.4|63840|3192|35112|105|160|843.2|31|1207.92|17|1336.04|49|1851|-13521|1647.8|-16878.4|1416.8|154|154|154|154|0|0|154|17|0|0|0|154|17|0|2310|154|1380|92|38896|73500|1465|393|40261|80522|14809|24681|18|30|3|4
20260201|49QGF-70-92-50|7340070|5|4300800|268200|13410|107280|322|671|1115.49|22|113.86|4|5536.71|30|2236|-17726|2622.6|-20980.8|1990.2|186|186|186|186|0|0|186|15|0|0|0|186|15|0|2790|186|1680|112|4966|105252|1836|3779|28182|56363|9019|15031|0|7|9|0
20260201|49QGF-71-92-50|7340070|22|2869862.4|602800|12056|120560|2013|2652|69.75|20|763.32|16|5889.53|16|1803|-14670|-330|-17490|-1095|150|150|150|150|0|75|150|14|0|0|75|150|14|0|1650|150|990|90|28960|74800|1462|2603|32200|64400|14699|24499|18|15|5|6
20260201|49QGF-72-92-50|7340060|8|3079475.2|346868|5101|56111|1695|1326|906.61|52|542.31|39|6933.69|12|363|-2805|27|-3477|0|30|30|30|30|0|7|30|18|0|0|7|30|18|0|390|30|234|18|27853|53350|1607|769|102751|205501|17573|29289|0|6|3|3
20260201|49QGF-73-92-50|7340060|8|2809548.8|436455|9699|96990|1649|1649|1281.12|64|1202.83|12|5673.43|68|1656|-12972|345|-15704.4|1656|138|138|138|138|0|34|138|36|0|0|34|138|36|0|1794|138|1079|83|26128|23500|526|2064|143797|287593|18308|30513|9|37|3|2
20260201|49QGF-74-92-50|7340060|9|4300800|254420|12721|152652|458|636|2172.76|65|1328.72|70|2503.58|19|248|-1989|142.8|-2419.2|73.5|21|21|21|21|0|1|21|2|0|0|1|21|2|0|315|21|195|13|19708|95340|359|2353|62350|124700|10415|17358|16|17|2|4
20260201|49QGF-75-92-50|7340060|10|4300800|115855|3995|39950|252|360|1356.5|44|1851.99|58|391.48|58|699|-5539|336.4|-6861.4|719.2|58|58|58|58|0|3|58|5|0|0|3|58|5|0|870|58|525|35|48100|105813|974|2579|82960|165919|11292|18820|7|8|5|0
20260201|49QGF-76-92-50|7340072|21|2505113.6|157036|1826|14608|446|511|2288.37|38|354.97|14|5547.05|55|1986|-14475|863.2|-17264|1411|166|166|166|166|0|12|166|2|0|0|12|166|2|0|2324|166|1400|100|19175|54945|715|2024|194258|388516|22500|37500|19|6|6|2
20260201|49QGF-77-92-50|7340072|18|2731315.2|726516|8649|103788|2823|2508|2149.98|73|649.63|25|5994.56|40|1419|-11104|1640.2|-13286.8|1640.2|118|118|118|118|0|0|118|15|0|0|0|118|15|0|1770|118|1065|71|40378|58184|1568|3737|192173|384346|20907|34845|26|13|3|2
20260201|49QGF-78-92-50|7340061|3|3178803.2|353651|4981|49810|1210|1444|1201.39|73|1387.16|9|768.82|11|2090|-16861|278.4|-19714.2|348|174|174|174|174|0|48|174|13|0|0|48|174|13|0|2262|174|1352|104|17641|10975|324|3793|142671|285341|13235|22059|13|11|5|6
20260201|49QGF-79-92-50|7340061|17|3655270.4|930550|12575|150900|4527|2892|1505.24|41|869.11|45|4761.27|68|907|-7326|547.2|-8846.4|737.2|76|76|76|76|0|1|76|10|0|0|1|76|10|0|1140|76|690|46|21918|10220|1800|434|134101|268201|17490|29150|16|6|7|6
20260201|49QGF-80-92-50|7340061|9|3270451.2|257418|4086|40860|862|858|505.81|41|1321.51|21|2532.32|7|1431|-10543|1618.4|-12756.8|1570.8|119|119|119|119|0|0|119|15|0|0|0|119|15|0|1785|119|1065|71|26312|50400|286|3929|75689|151378|9934|16557|13|8|8|3
20260201|49QGF-81-92-50|7340073|3|3695411.2|164440|8222|98664|296|411|320.69|70|518.48|0|5226.98|18|130|-1030|91.3|-1268.3|70.4|11|11|11|11|0|0|11|1|0|0|0|11|1|0|165|11|105|7|35308|34832|696|1263|42961|85921|10670|17784|11|2|2|6
20260201|49QGF-82-92-50|7340073|9|3811123.2|105912|4413|39717|179|309|3.49|52|1656.03|43|5397.81|4|225|-1691|186.2|-2063.4|245.1|19|19|19|19|0|0|19|1|0|0|0|19|1|0|285|19|165|11|32240|69860|1057|3784|85905|171809|22293|37155|7|8|4|1
20260201|49QGF-83-92-50|7340073|17|4300800|23902|703|7030|44|63|1642.62|53|1414.3|61|946.93|19|785|-6324|773.5|-7234.5|916.5|65|65|65|65|0|0|65|6|0|0|0|65|6|0|975|65|585|39|28236|74116|1602|736|122598|245195|21741|36235|11|29|6|6
20260201|49QGF-84-92-50|7340073|3|4300800|64300|2572|28292|105|206|1862.14|34|1147.58|6|2911.51|31|823|-6727|386.4|-7797|586.5|69|69|69|69|0|14|69|5|0|0|14|69|5|0|897|69|533|41|41928|42614|1467|3031|26290|52579|5618|9364|20|10|6|0
20260201|49QGF-85-92-50|7340073|24|1789644.8|21560|440|5280|69|84|56.02|39|990.73|39|1451.22|69|632|-5369|524.7|-6153.3|471.7|53|53|53|53|0|0|53|6|0|0|0|53|6|0|795|53|480|32|17004|46312|1903|293|60842|121684|10156|16927|30|4|5|1
20260201|49QGF-86-92-50|7340065|17|3430400|908250|12975|116775|2616|2855|268.92|32|1070.1|72|583.3|51|259|-2053|187|-2479.4|92.4|22|22|22|22|0|1|22|3|0|0|1|22|3|0|330|22|195|13|46358|81480|1323|1263|182479|364957|22034|36723|27|24|7|1
20260201|49QGF-87-92-50|7340065|18|3629977.6|408960|5112|46008|1146|1176|413.66|66|826.83|21|7816.92|41|131|-1017|57.2|-1245.2|27.5|11|11|11|11|0|1|11|2|0|0|1|11|2|0|154|11|98|7|28175|71442|613|3128|102392|204783|9491|15819|14|27|10|6
20260201|49QGF-88-92-50|7340065|22|3494092.8|353209|4471|49181|1244|984|1025.56|40|592.78|71|7625.95|25|926|-7161|1124.2|-8531.6|831.6|77|77|77|77|0|0|77|2|0|0|0|77|2|0|1155|77|690|46|17108|86296|1205|1728|250263|500525|19895|33158|24|12|3|3
20260201|49QGF-89-92-50|7340065|5|3802112|896269|15191|151910|3053|3190|992.71|39|1137.48|31|4167.09|29|382|-2736|166.4|-3203.2|201.6|32|32|32|32|0|7|32|5|0|0|7|32|5|0|416|32|247|19|28037|55475|1036|3707|64324|128647|9017|15028|2|6|8|2
20260201|49QGF-90-92-50|7340065|2|3423641.6|654108|7787|70083|2313|2180|1337.6|56|1458.75|80|79.5|49|2258|-17202|2256|-21150|1692|188|188|188|188|0|0|188|24|0|0|0|188|24|0|2820|188|1695|113|12298|70168|671|2090|153380|306760|20031|33385|19|32|9|2
20260201|49QGF-91-92-50|7340065|18|2995507.2|764065|8989|98879|2571|2157|1600.41|52|1383.67|9|3850.09|16|1660|-12130|1035|-14393.4|828|138|138|138|138|0|0|138|0|0|0|0|138|0|0|2070|138|1245|83|34684|27384|1187|2260|151495|302989|22551|37585|26|38|1|1
20260201|49QGF-92-92-50|7340063|23|3622092.8|312984|13608|108864|327|816|1103.86|5|232.01|45|7766.79|6|682|-5518|570|-6537.9|353.4|57|57|57|57|0|0|57|2|0|0|0|57|2|0|855|57|510|34|29952|38220|210|2614|28892|57783|20010|33350|0|40|9|6
20260201|49QGF-93-92-50|7340063|4|4300800|105088|3284|26272|252|394|999.89|15|424.12|4|1073.86|56|408|-3288|98.6|-3838.6|13.6|34|34|34|34|0|6|34|2|0|0|6|34|2|0|442|34|260|20|8856|44902|1524|305|7205|14409|2894|4824|28|7|6|1
20260201|49QGF-94-92-50|7340063|20|2795724.8|246960|6174|67914|204|864|2093.48|68|1665.49|40|138.11|6|1755|-15841|1168|-18425.2|1007.4|146|146|146|146|61|0|146|15|24|73|0|146|15|31|2190|146|1320|88|46696|94976|1608|2235|7042|14084|2218|3696|15|38|8|3
20260201|49QGF-95-92-50|7340063|4|3455488|24464|556|4448|68|106|915.06|7|1810.35|15|1367.26|25|504|-4078|16.8|-4783.8|96.6|42|42|42|42|0|19|42|6|0|0|19|42|6|0|462|42|275|25|20840|50072|352|216|21487|42974|9899|16498|18|26|5|0
