grid_id,churn_users,churn_prob,downgrade_users
49QGF-81-95-50,2,0.21,2
49QGF-82-95-50,1,0.05,2
49QGF-83-95-50,1,0.09,1
49QGF-84-95-50,3,0.1,5
49QGF-85-95-50,1,0.05,2
49QGF-87-95-50,1,0.12,2
49QGF-89-95-50,1,0.16,2
49QGF-90-95-50,2,0.18,3
49QGF-91-95-50,2,0.18,2
49QGF-92-95-50,1,0.05,2
49QGF-93-95-50,8,0.29,8
49QGF-94-95-50,1,0.28,1
49QGF-95-95-50,7,0.32,12
49QGF-96-95-50,4,0.17,5
49QGF-97-95-50,3,0.16,3
49QGF-98-95-50,2,0.13,3
49QGF-99-95-50,11,0.36,12
49QGF-100-95-50,2,0.26,2
49QGF-101-95-50,1,0.22,1
49QGF-102-95-50,3,0.29,3
49QGF-105-95-50,1,0.05,2
49QGF-106-95-50,1,0.07,2
49QGF-107-95-50,1,0.05,2
49QGF-108-95-50,1,0.04,2
49QGF-109-95-50,3,0.09,5
49QGF-114-95-50,1,0.04,2
49QGF-115-95-50,1,0.06,1
49QGF-117-95-50,2,0.07,3
49QGF-120-95-50,2,0.06,3
49QGF-121-95-50,5,0.21,8
49QGF-122-95-50,3,0.19,3
49QGF-124-95-50,2,0.14,3
49QGF-125-95-50,4,0.34,5
49QGF-126-95-50,4,0.19,6
49QGF-127-95-50,4,0.15,5
49QGF-128-95-50,4,0.16,5
49QGF-129-95-50,5,0.19,5
49QGF-130-95-50,3,0.09,3
49QGF-131-95-50,2,0.09,2
49QGF-132-95-50,2,0.14,2
49QGF-133-95-50,3,0.15,5
49QGF-134-95-50,7,0.24,7
49QGF-136-95-50,1,0.07,1
49QGF-43-96-50,2,0.09,3
49QGF-45-96-50,1,0.07,1
49QGF-47-96-50,1,0.06,1
49QGF-49-96-50,1,0.09,2
49QGF-50-96-50,1,0.04,1
49QGF-51-96-50,1,0.05,1
49QGF-53-96-50,1,0.09,1
49QGF-55-96-50,2,0.08,2
49QGF-56-96-50,1,0.08,2
49QGF-60-96-50,1,0.04,1
49QGF-61-96-50,1,0.03,2
49QGF-62-96-50,1,0.11,1
49QGF-66-96-50,2,0.06,3
49QGF-67-96-50,1,0.08,1
49QGF-73-96-50,7,0.27,8
49QGF-74-96-50,4,0.2,5
49QGF-75-96-50,5,0.21,6
49QGF-76-96-50,1,0.27,1
49QGF-77-96-50,1,0.26,2
49QGF-78-96-50,4,0.25,5
49QGF-79-96-50,1,0.11,2
49QGF-80-96-50,6,0.36,7
49QGF-81-96-50,1,0.2,2
49QGF-82-96-50,3,0.31,3
49QGF-83-96-50,3,0.18,3
49QGF-84-96-50,1,0.17,1
49QGF-85-96-50,1,0.28,1
49QGF-86-96-50,4,0.24,7
49QGF-87-96-50,3,0.09,4
49QGF-88-96-50,4,0.28,5
49QGF-89-96-50,3,0.27,4
49QGF-90-96-50,3,0.12,4
49QGF-91-96-50,4,0.41,5
49QGF-92-96-50,1,0.16,1
49QGF-93-96-50,7,0.26,10
49QGF-94-96-50,4,0.3,6
49QGF-95-96-50,8,0.34,12
49QGF-96-96-50,11,0.37,20
49QGF-98-96-50,3,0.37,3
49QGF-99-96-50,5,0.35,7
49QGF-100-96-50,5,0.39,7
49QGF-101-96-50,2,0.36,3
49QGF-102-96-50,5,0.18,7
49QGF-103-96-50,1,0.06,2
49QGF-104-96-50,1,0.06,1
49QGF-105-96-50,1,0.02,2
49QGF-108-96-50,1,0.08,1
49QGF-110-96-50,1,0.12,2
49QGF-111-96-50,2,0.09,3
49QGF-113-96-50,1,0.06,1
49QGF-114-96-50,1,0.05,1
49QGF-116-96-50,1,0.08,1
49QGF-117-96-50,1,0.03,2
49QGF-118-96-50,1,0.08,1
49QGF-121-96-50,3,0.23,5
49QGF-122-96-50,2,0.13,2
49QGF-123-96-50,2,0.18,3
49QGF-124-96-50,3,0.12,4
49QGF-125-96-50,4,0.15,6
49QGF-126-96-50,3,0.13,3
49QGF-127-96-50,5,0.23,6
49QGF-128-96-50,4,0.17,5
49QGF-129-96-50,2,0.16,4
49QGF-130-96-50,1,0.13,2
49QGF-131-96-50,4,0.15,7
49QGF-132-96-50,2,0.09,3
49QGF-133-96-50,1,0.18,1
49QGF-134-96-50,4,0.14,6
49QGF-135-96-50,1,0.04,1
49QGF-43-97-50,1,0.04,1
49QGF-47-97-50,1,0.07,2
49QGF-48-97-50,1,0.02,2
49QGF-50-97-50,1,0.07,2
49QGF-52-97-50,2,0.11,3
49QGF-57-97-50,1,0.04,1
49QGF-58-97-50,1,0.09,1
49QGF-61-97-50,1,0.07,1
49QGF-62-97-50,1,0.03,2
49QGF-63-97-50,1,0.09,1
49QGF-64-97-50,2,0.07,2
49QGF-66-97-50,1,0.06,1
49QGF-67-97-50,1,0.03,1
49QGF-68-97-50,1,0.02,1
49QGF-69-97-50,3,0.11,5
49QGF-70-97-50,1,0.03,2
49QGF-72-97-50,4,0.22,7
49QGF-73-97-50,4,0.3,5
49QGF-74-97-50,4,0.25,5
49QGF-75-97-50,4,0.3,5
49QGF-76-97-50,4,0.24,4
49QGF-77-97-50,5,0.24,8
49QGF-78-97-50,2,0.3,2
49QGF-79-97-50,2,0.17,3
49QGF-80-97-50,2,0.25,2
49QGF-82-97-50,2,0.23,2
49QGF-83-97-50,4,0.3,7
49QGF-84-97-50,2,0.23,3
49QGF-85-97-50,3,0.28,5
49QGF-86-97-50,4,0.19,7
49QGF-87-97-50,8,0.3,9
49QGF-88-97-50,2,0.28,3
49QGF-89-97-50,1,0.25,1
49QGF-90-97-50,5,0.22,8
49QGF-91-97-50,1,0.28,2
49QGF-92-97-50,3,0.16,4
49QGF-93-97-50,4,0.14,6
49QGF-94-97-50,1,0.1,1
49QGF-95-97-50,1,0.08,2
49QGF-96-97-50,2,0.18,3
49QGF-97-97-50,9,0.33,12
49QGF-98-97-50,2,0.34,3
49QGF-99-97-50,8,0.35,10
49QGF-100-97-50,2,0.16,2
49QGF-101-97-50,2,0.08,3
49QGF-102-97-50,2,0.16,3
49QGF-103-97-50,1,0.27,2
49QGF-105-97-50,1,0.03,1
49QGF-106-97-50,2,0.11,2
49QGF-110-97-50,1,0.05,2
49QGF-112-97-50,1,0.04,1
49QGF-114-97-50,2,0.11,3
49QGF-115-97-50,1,0.07,2
49QGF-116-97-50,1,0.05,1
49QGF-119-97-50,1,0.08,2
49QGF-121-97-50,2,0.16,2
49QGF-122-97-50,3,0.18,4
49QGF-123-97-50,1,0.07,2
49QGF-124-97-50,6,0.21,9
49QGF-125-97-50,3,0.2,5
49QGF-126-97-50,2,0.09,3
49QGF-127-97-50,2,0.13,3
49QGF-128-97-50,4,0.13,7
49QGF-129-97-50,1,0.12,1
49QGF-130-97-50,1,0.14,1
49QGF-131-97-50,2,0.16,2
49QGF-132-97-50,5,0.19,8
49QGF-133-97-50,2,0.1,2
49QGF-134-97-50,5,0.3,7
49QGF-135-97-50,1,0.05,1
49QGF-136-97-50,1,0.06,1
49QGF-43-98-50,1,0.06,1
49QGF-48-98-50,1,0.05,2
49QGF-50-98-50,1,0.15,1
49QGF-51-98-50,1,0.06,1
49QGF-52-98-50,1,0.06,2
49QGF-53-98-50,1,0.04,2
49QGF-56-98-50,2,0.06,2
49QGF-58-98-50,2,0.1,3
49QGF-60-98-50,3,0.12,3
49QGF-62-98-50,1,0.04,1
49QGF-65-98-50,2,0.06,4
49QGF-66-98-50,2,0.09,3
49QGF-68-98-50,1,0.08,1
49QGF-69-98-50,1,0.04,1
49QGF-70-98-50,2,0.08,3
49QGF-71-98-50,1,0.08,2
49QGF-72-98-50,3,0.1,4
49QGF-73-98-50,4,0.21,5
49QGF-74-98-50,1,0.31,1
49QGF-75-98-50,5,0.3,7
49QGF-76-98-50,1,0.23,1
49QGF-77-98-50,2,0.29,2
49QGF-78-98-50,2,0.14,2
49QGF-79-98-50,3,0.29,3
49QGF-80-98-50,3,0.23,4
49QGF-81-98-50,5,0.25,6
49QGF-82-98-50,7,0.23,9
49QGF-83-98-50,2,0.27,3
49QGF-84-98-50,3,0.16,5
49QGF-85-98-50,7,0.26,9
49QGF-86-98-50,6,0.24,10
49QGF-87-98-50,1,0.1,2
49QGF-88-98-50,5,0.24,7
49QGF-89-98-50,7,0.27,9
49QGF-90-98-50,3,0.28,3
49QGF-91-98-50,1,0.06,2
49QGF-92-98-50,6,0.35,10
49QGF-93-98-50,2,0.11,3
49QGF-94-98-50,1,0.13,2
49QGF-95-98-50,10,0.38,16
49QGF-96-98-50,3,0.16,4
49QGF-97-98-50,6,0.22,7
49QGF-98-98-50,5,0.16,7
49QGF-99-98-50,6,0.23,9
49QGF-100-98-50,6,0.34,8
49QGF-101-98-50,5,0.34,7
49QGF-102-98-50,2,0.08,3
49QGF-103-98-50,2,0.3,2
49QGF-105-98-50,2,0.06,2
49QGF-109-98-50,2,0.08,3
49QGF-110-98-50,1,0.1,1
49QGF-111-98-50,2,0.06,3
49QGF-113-98-50,1,0.06,1
49QGF-115-98-50,1,0.09,1
49QGF-116-98-50,1,0.02,1
49QGF-118-98-50,1,0.11,2
49QGF-120-98-50,3,0.16,4
49QGF-121-98-50,2,0.13,3
49QGF-122-98-50,1,0.12,1
49QGF-124-98-50,1,0.17,1
49QGF-125-98-50,2,0.09,3
49QGF-126-98-50,5,0.18,8
49QGF-127-98-50,1,0.24,2
49QGF-128-98-50,1,0.18,2
49QGF-129-98-50,2,0.18,3
49QGF-131-98-50,3,0.16,5
49QGF-132-98-50,1,0.14,2
49QGF-133-98-50,1,0.09,2
49QGF-134-98-50,2,0.08,2
49QGF-135-98-50,2,0.15,3
49QGF-43-99-50,2,0.09,2
49QGF-44-99-50,1,0.03,1
49QGF-45-99-50,2,0.11,2
49QGF-50-99-50,1,0.1,2
49QGF-54-99-50,1,0.06,1
49QGF-58-99-50,1,0.05,1
49QGF-60-99-50,2,0.11,3
49QGF-61-99-50,2,0.08,2
49QGF-64-99-50,2,0.05,3
49QGF-65-99-50,3,0.21,4
49QGF-68-99-50,1,0.09,1
49QGF-69-99-50,1,0.04,2
49QGF-71-99-50,1,0.06,2
49QGF-72-99-50,9,0.39,12
49QGF-73-99-50,7,0.25,12
49QGF-74-99-50,4,0.23,5
49QGF-75-99-50,6,0.25,10
49QGF-76-99-50,9,0.33,11
49QGF-77-99-50,1,0.28,1
49QGF-78-99-50,4,0.26,6
49QGF-79-99-50,1,0.25,1
49QGF-80-99-50,1,0.2,1
49QGF-81-99-50,7,0.26,9
49QGF-82-99-50,7,0.23,12
49QGF-83-99-50,3,0.11,3
49QGF-84-99-50,3,0.14,3
49QGF-85-99-50,1,0.08,1
49QGF-86-99-50,1,0.17,1
49QGF-87-99-50,1,0.29,1
49QGF-88-99-50,4,0.21,5
49QGF-89-99-50,3,0.13,4
49QGF-90-99-50,2,0.21,2
49QGF-91-99-50,5,0.27,8
49QGF-92-99-50,6,0.33,8
49QGF-93-99-50,4,0.32,6
49QGF-94-99-50,6,0.36,11
49QGF-95-99-50,5,0.22,6
49QGF-96-99-50,2,0.14,3
49QGF-97-99-50,2,0.29,3
49QGF-98-99-50,2,0.09,2
49QGF-99-99-50,3,0.17,4
49QGF-100-99-50,2,0.11,3
49QGF-101-99-50,3,0.27,4
49QGF-102-99-50,1,0.24,1
49QGF-103-99-50,8,0.39,11
49QGF-104-99-50,3,0.42,5
49QGF-108-99-50,1,0.12,1
49QGF-110-99-50,2,0.11,2
49QGF-111-99-50,1,0.04,1
49QGF-112-99-50,1,0.15,1
49QGF-114-99-50,1,0.04,2
49QGF-116-99-50,1,0.06,1
49QGF-117-99-50,1,0.04,1
49QGF-120-99-50,2,0.23,3
49QGF-121-99-50,1,0.09,2
49QGF-122-99-50,1,0.08,1
49QGF-123-99-50,4,0.23,6
49QGF-124-99-50,2,0.25,2
49QGF-125-99-50,2,0.15,3
49QGF-126-99-50,2,0.14,4
49QGF-127-99-50,1,0.14,2
49QGF-129-99-50,2,0.17,3
49QGF-130-99-50,4,0.13,6
49QGF-131-99-50,3,0.11,5
49QGF-132-99-50,4,0.17,6
49QGF-133-99-50,4,0.18,4
49QGF-134-99-50,5,0.19,5
49QGF-136-99-50,2,0.12,3
49QGF-44-100-50,4,0.19,6
49QGF-45-100-50,2,0.08,3
49QGF-47-100-50,1,0.05,1
49QGF-48-100-50,1,0.03,2
49QGF-49-100-50,2,0.06,4
49QGF-58-100-50,1,0.03,1
49QGF-60-100-50,1,0.07,2
49QGF-61-100-50,2,0.09,3
49QGF-62-100-50,2,0.09,3
49QGF-63-100-50,1,0.13,1
49QGF-66-100-50,2,0.07,3
49QGF-70-100-50,7,0.25,9
49QGF-71-100-50,1,0.03,1
49QGF-73-100-50,2,0.26,2
49QGF-74-100-50,5,0.28,6
49QGF-75-100-50,4,0.3,7
49QGF-76-100-50,5,0.22,9
49QGF-77-100-50,7,0.27,11
49QGF-78-100-50,3,0.3,4
49QGF-79-100-50,6,0.26,7
49QGF-80-100-50,1,0.25,1
49QGF-81-100-50,3,0.18,5
49QGF-82-100-50,5,0.21,8
49QGF-83-100-50,2,0.22,4
49QGF-84-100-50,7,0.25,12
49QGF-85-100-50,4,0.18,5
49QGF-86-100-50,5,0.26,7
49QGF-87-100-50,5,0.19,9
49QGF-88-100-50,3,0.24,3
49QGF-89-100-50,4,0.25,6
49QGF-90-100-50,1,0.12,2
49QGF-91-100-50,2,0.08,2
49QGF-92-100-50,2,0.11,3
49QGF-94-100-50,3,0.22,3
49QGF-95-100-50,14,0.48,15
49QGF-96-100-50,8,0.29,10
49QGF-97-100-50,4,0.16,4
49QGF-98-100-50,5,0.19,8
49QGF-99-100-50,2,0.18,3
49QGF-100-100-50,2,0.42,2
49QGF-101-100-50,3,0.2,4
49QGF-102-100-50,7,0.37,12
49QGF-103-100-50,1,0.36,1
49QGF-104-100-50,3,0.19,4
49QGF-105-100-50,3,0.12,5
49QGF-106-100-50,2,0.14,2
49QGF-107-100-50,1,0.17,1
49QGF-108-100-50,1,0.03,2
49QGF-109-100-50,1,0.08,1
49QGF-110-100-50,1,0.08,2
49QGF-112-100-50,1,0.04,2
49QGF-113-100-50,1,0.07,1
49QGF-114-100-50,2,0.1,3
49QGF-115-100-50,1,0.03,2
49QGF-116-100-50,1,0.09,1
49QGF-121-100-50,4,0.15,7
49QGF-123-100-50,5,0.18,8
49QGF-124-100-50,1,0.14,1
49QGF-125-100-50,1,0.1,1
49QGF-126-100-50,5,0.16,7
49QGF-127-100-50,2,0.14,2
49QGF-128-100-50,4,0.14,5
49QGF-129-100-50,3,0.13,3
49QGF-130-100-50,4,0.23,6
49QGF-131-100-50,7,0.31,12
49QGF-132-100-50,1,0.05,2
49QGF-133-100-50,1,0.14,1
49QGF-134-100-50,1,0.13,1
49QGF-136-100-50,2,0.2,3
49QGF-46-101-50,2,0.08,2
49QGF-47-101-50,2,0.07,3
49QGF-50-101-50,2,0.07,3
49QGF-52-101-50,2,0.1,3
49QGF-56-101-50,1,0.09,2
49QGF-57-101-50,2,0.09,2
49QGF-58-101-50,1,0.05,1
49QGF-60-101-50,5,0.18,7
49QGF-62-101-50,1,0.02,2
49QGF-63-101-50,2,0.07,4
49QGF-64-101-50,1,0.03,2
49QGF-66-101-50,2,0.06,2
49QGF-67-101-50,2,0.06,2
49QGF-68-101-50,1,0.07,1
49QGF-71-101-50,1,0.04,2
49QGF-72-101-50,3,0.1,5
49QGF-73-101-50,2,0.24,3
49QGF-74-101-50,5,0.27,7
49QGF-75-101-50,6,0.25,7
49QGF-77-101-50,2,0.34,3
49QGF-78-101-50,3,0.24,4
49QGF-79-101-50,4,0.28,7
49QGF-80-101-50,6,0.24,6
49QGF-81-101-50,1,0.1,1
49QGF-82-101-50,4,0.28,6
49QGF-83-101-50,6,0.32,8
49QGF-84-101-50,2,0.17,3
49QGF-86-101-50,3,0.3,5
49QGF-87-101-50,4,0.17,6
49QGF-89-101-50,6,0.23,10
49QGF-90-101-50,5,0.17,5
49QGF-91-101-50,1,0.27,2
49QGF-92-101-50,4,0.13,6
49QGF-93-101-50,6,0.22,6
49QGF-94-101-50,3,0.18,4
49QGF-95-101-50,1,0.27,1
49QGF-96-101-50,9,0.29,14
49QGF-97-101-50,1,0.12,1
49QGF-98-101-50,1,0.23,2
49QGF-99-101-50,1,0.29,1
49QGF-100-101-50,1,0.14,1
49QGF-101-101-50,10,0.39,11
49QGF-102-101-50,1,0.16,1
49QGF-103-101-50,2,0.29,3
49QGF-104-101-50,1,0.12,1
49QGF-105-101-50,7,0.28,9
49QGF-106-101-50,3,0.17,5
49QGF-107-101-50,3,0.12,5
49QGF-108-101-50,3,0.09,3
49QGF-109-101-50,2,0.08,2
49QGF-110-101-50,3,0.27,4
49QGF-111-101-50,1,0.16,1
49QGF-112-101-50,1,0.03,1
49QGF-113-101-50,1,0.05,1
49QGF-115-101-50,2,0.09,3
49QGF-116-101-50,1,0.12,1
49QGF-120-101-50,1,0.05,1
49QGF-121-101-50,1,0.14,2
49QGF-122-101-50,1,0.16,1
49QGF-123-101-50,1,0.17,2
49QGF-124-101-50,3,0.2,4
49QGF-125-101-50,8,0.28,9
49QGF-126-101-50,1,0.11,1
49QGF-127-101-50,2,0.11,2
49QGF-128-101-50,1,0.08,2
49QGF-129-101-50,1,0.22,2
49QGF-130-101-50,1,0.16,2
49QGF-132-101-50,1,0.18,1
49QGF-133-101-50,1,0.14,1
49QGF-134-101-50,4,0.16,5
49QGF-135-101-50,3,0.11,5
49QGF-136-101-50,2,0.09,3
49QGF-43-102-50,2,0.07,3
49QGF-45-102-50,1,0.09,2
49QGF-46-102-50,1,0.08,2
49QGF-48-102-50,1,0.04,1
49QGF-49-102-50,1,0.08,1
49QGF-50-102-50,2,0.12,3
49QGF-52-102-50,2,0.08,3
49QGF-53-102-50,1,0.05,1
49QGF-54-102-50,1,0.08,2
49QGF-55-102-50,2,0.1,3
49QGF-57-102-50,1,0.07,2
49QGF-59-102-50,1,0.04,1
49QGF-60-102-50,1,0.05,1
49QGF-63-102-50,1,0.03,1
49QGF-65-102-50,2,0.08,2
49QGF-66-102-50,2,0.08,3
49QGF-67-102-50,1,0.11,2
49QGF-69-102-50,1,0.05,1
49QGF-71-102-50,4,0.16,7
49QGF-72-102-50,2,0.12,3
49QGF-73-102-50,1,0.28,1
49QGF-74-102-50,1,0.16,1
49QGF-75-102-50,1,0.12,1
49QGF-76-102-50,2,0.06,3
49QGF-79-102-50,1,0.13,1
49QGF-80-102-50,1,0.04,1
49QGF-82-102-50,4,0.14,6
49QGF-83-102-50,2,0.09,3
49QGF-84-102-50,3,0.17,4
49QGF-85-102-50,4,0.14,4
49QGF-86-102-50,1,0.15,1
49QGF-87-102-50,1,0.12,1
49QGF-88-102-50,1,0.17,1
49QGF-89-102-50,2,0.1,2
49QGF-90-102-50,4,0.19,6
49QGF-91-102-50,1,0.12,1
49QGF-92-102-50,2,0.12,3
49QGF-93-102-50,8,0.4,9
49QGF-94-102-50,10,0.35,17
49QGF-95-102-50,8,0.34,10
49QGF-96-102-50,2,0.25,3
49QGF-97-102-50,6,0.26,10
49QGF-98-102-50,1,0.17,2
49QGF-99-102-50,2,0.12,4
49QGF-100-102-50,1,0.38,1
49QGF-101-102-50,1,0.22,1
49QGF-102-102-50,5,0.29,7
49QGF-103-102-50,1,0.33,1
49QGF-104-102-50,1,0.14,2
49QGF-105-102-50,4,0.16,5
49QGF-106-102-50,2,0.22,3
49QGF-107-102-50,2,0.16,3
49QGF-108-102-50,2,0.19,3
49QGF-109-102-50,5,0.18,6
49QGF-110-102-50,1,0.14,2
49QGF-111-102-50,1,0.06,1
49QGF-114-102-50,2,0.08,4
49QGF-117-102-50,1,0.09,2
49QGF-118-102-50,2,0.06,3
49QGF-119-102-50,1,0.1,1
49QGF-121-102-50,2,0.17,2
49QGF-122-102-50,4,0.32,6
49QGF-123-102-50,5,0.18,9
49QGF-124-102-50,5,0.32,5
49QGF-125-102-50,3,0.13,4
49QGF-126-102-50,2,0.21,2
49QGF-127-102-50,3,0.14,3
49QGF-128-102-50,1,0.13,2
49QGF-129-102-50,4,0.15,7
49QGF-130-102-50,1,0.24,2
49QGF-131-102-50,2,0.18,3
49QGF-132-102-50,1,0.08,2
49QGF-133-102-50,1,0.08,1
49QGF-134-102-50,2,0.18,3
49QGF-136-102-50,2,0.07,3
49QGF-43-103-50,1,0.08,1
49QGF-46-103-50,1,0.04,1
49QGF-50-103-50,3,0.11,5
49QGF-51-103-50,7,0.26,8
49QGF-52-103-50,1,0.06,2
49QGF-55-103-50,1,0.06,2
49QGF-56-103-50,2,0.08,2
49QGF-57-103-50,1,0.06,1
49QGF-61-103-50,1,0.09,2
49QGF-63-103-50,1,0.04,1
49QGF-65-103-50,2,0.1,3
49QGF-69-103-50,1,0.04,2
49QGF-70-103-50,3,0.09,5
49QGF-72-103-50,1,0.03,2
49QGF-74-103-50,2,0.07,3
49QGF-76-103-50,1,0.06,2
49QGF-77-103-50,4,0.25,7
49QGF-78-103-50,1,0.07,1
49QGF-81-103-50,4,0.15,6
49QGF-84-103-50,2,0.13,4
49QGF-85-103-50,1,0.28,2
49QGF-86-103-50,3,0.23,5
49QGF-87-103-50,1,0.22,2
49QGF-88-103-50,5,0.28,9
49QGF-89-103-50,5,0.19,7
49QGF-90-103-50,3,0.22,4
49QGF-92-103-50,3,0.27,3
49QGF-93-103-50,8,0.26,11
49QGF-94-103-50,3,0.15,3
49QGF-95-103-50,4,0.34,6
49QGF-96-103-50,10,0.37,14
49QGF-97-103-50,2,0.07,4
49QGF-98-103-50,1,0.26,1
49QGF-99-103-50,3,0.25,4
49QGF-100-103-50,1,0.15,1
49QGF-101-103-50,1,0.17,1
49QGF-102-103-50,5,0.22,6
49QGF-103-103-50,2,0.15,4
49QGF-104-103-50,2,0.16,2
49QGF-105-103-50,1,0.16,1
49QGF-106-103-50,1,0.18,1
49QGF-107-103-50,1,0.09,2
49QGF-108-103-50,1,0.16,2
49QGF-114-103-50,1,0.08,2
49QGF-120-103-50,2,0.06,3
49QGF-121-103-50,1,0.09,1
49QGF-122-103-50,4,0.14,5
49QGF-123-103-50,2,0.09,4
49QGF-124-103-50,1,0.18,2
49QGF-125-103-50,6,0.21,9
49QGF-126-103-50,1,0.16,2
49QGF-128-103-50,1,0.14,2
49QGF-129-103-50,3,0.16,4
49QGF-130-103-50,5,0.2,6
49QGF-131-103-50,3,0.18,5
49QGF-132-103-50,1,0.21,2
49QGF-133-103-50,4,0.21,7
49QGF-134-103-50,4,0.14,7
49QGF-135-103-50,1,0.04,2
49QGF-47-104-50,1,0.06,1
49QGF-49-104-50,2,0.07,2
49QGF-53-104-50,2,0.06,3
49QGF-56-104-50,1,0.06,1
49QGF-57-104-50,1,0.06,1
49QGF-60-104-50,5,0.24,9
49QGF-61-104-50,2,0.08,2
49QGF-64-104-50,1,0.08,1
49QGF-66-104-50,1,0.04,1
49QGF-67-104-50,2,0.07,3
49QGF-68-104-50,4,0.21,5
49QGF-70-104-50,1,0.05,1
49QGF-72-104-50,2,0.07,2
49QGF-73-104-50,2,0.07,3
49QGF-74-104-50,2,0.13,3
49QGF-76-104-50,2,0.22,2
49QGF-78-104-50,1,0.11,1
49QGF-80-104-50,3,0.16,4
49QGF-81-104-50,1,0.03,1
49QGF-82-104-50,1,0.1,1
49QGF-83-104-50,1,0.05,1
49QGF-84-104-50,2,0.22,2
49QGF-85-104-50,2,0.12,2
49QGF-86-104-50,4,0.29,5
49QGF-87-104-50,1,0.13,1
49QGF-88-104-50,2,0.36,2
49QGF-89-104-50,4,0.3,6
49QGF-90-104-50,1,0.08,1
49QGF-91-104-50,1,0.2,1
49QGF-92-104-50,2,0.06,3
49QGF-93-104-50,1,0.23,1
49QGF-94-104-50,2,0.08,2
49QGF-95-104-50,1,0.1,2
49QGF-96-104-50,2,0.09,2
49QGF-97-104-50,1,0.37,1
49QGF-98-104-50,7,0.32,9
49QGF-99-104-50,1,0.12,1
49QGF-100-104-50,2,0.15,3
49QGF-101-104-50,4,0.17,7
49QGF-102-104-50,3,0.14,4
49QGF-103-104-50,2,0.22,3
49QGF-104-104-50,2,0.1,3
49QGF-105-104-50,2,0.16,2
49QGF-107-104-50,4,0.17,6
49QGF-109-104-50,3,0.1,3
49QGF-110-104-50,4,0.2,7
49QGF-112-104-50,1,0.06,1
49QGF-113-104-50,2,0.06,3
49QGF-114-104-50,1,0.05,1
49QGF-115-104-50,1,0.09,1
49QGF-117-104-50,1,0.1,2
49QGF-118-104-50,1,0.04,1
49QGF-119-104-50,1,0.05,2
49QGF-121-104-50,3,0.12,4
49QGF-122-104-50,3,0.15,4
49QGF-123-104-50,1,0.07,2
49QGF-124-104-50,1,0.16,2
49QGF-125-104-50,4,0.15,4
49QGF-126-104-50,1,0.16,1
49QGF-127-104-50,2,0.12,3
49QGF-128-104-50,4,0.16,7
49QGF-129-104-50,5,0.21,8
49QGF-130-104-50,1,0.15,2
49QGF-131-104-50,2,0.1,2
49QGF-132-104-50,2,0.14,3
49QGF-133-104-50,3,0.16,4
49QGF-134-104-50,1,0.1,1
49QGF-135-104-50,4,0.17,7
49QGF-47-105-50,1,0.05,1
49QGF-48-105-50,1,0.11,2
49QGF-49-105-50,1,0.06,1
49QGF-50-105-50,1,0.05,2
49QGF-52-105-50,1,0.06,1
49QGF-53-105-50,2,0.05,2
49QGF-54-105-50,1,0.04,1
49QGF-58-105-50,1,0.06,2
49QGF-60-105-50,1,0.05,2
49QGF-63-105-50,1,0.08,2
49QGF-64-105-50,2,0.07,2
49QGF-65-105-50,1,0.04,2
49QGF-67-105-50,1,0.13,1
49QGF-70-105-50,4,0.15,6
49QGF-71-105-50,1,0.05,1
49QGF-72-105-50,2,0.11,2
49QGF-73-105-50,2,0.21,3
49QGF-75-105-50,1,0.09,1
49QGF-82-105-50,2,0.07,2
49QGF-83-105-50,3,0.17,4
49QGF-84-105-50,1,0.09,2
49QGF-85-105-50,3,0.16,5
49QGF-86-105-50,3,0.27,3
49QGF-87-105-50,2,0.19,2
49QGF-88-105-50,2,0.22,2
49QGF-89-105-50,3,0.12,3
49QGF-90-105-50,4,0.28,6
49QGF-91-105-50,3,0.23,3
49QGF-92-105-50,7,0.27,12
49QGF-93-105-50,8,0.29,12
49QGF-94-105-50,6,0.25,9
49QGF-95-105-50,3,0.12,5
49QGF-96-105-50,3,0.18,5
49QGF-97-105-50,5,0.21,5
49QGF-98-105-50,9,0.3,10
49QGF-99-105-50,2,0.15,2
49QGF-100-105-50,4,0.31,5
49QGF-101-105-50,1,0.17,2
49QGF-102-105-50,3,0.15,3
49QGF-103-105-50,1,0.13,1
49QGF-104-105-50,5,0.18,7
49QGF-105-105-50,6,0.21,7
49QGF-106-105-50,4,0.16,6
49QGF-107-105-50,2,0.11,3
49QGF-108-105-50,1,0.09,1
49QGF-109-105-50,1,0.14,1
49QGF-110-105-50,1,0.08,1
49QGF-115-105-50,1,0.06,1
49QGF-121-105-50,1,0.07,1
49QGF-122-105-50,3,0.28,5
49QGF-123-105-50,5,0.19,6
49QGF-124-105-50,3,0.18,4
49QGF-125-105-50,4,0.17,4
49QGF-126-105-50,1,0.17,1
49QGF-127-105-50,2,0.16,3
49QGF-129-105-50,2,0.13,2
49QGF-130-105-50,1,0.13,1
49QGF-131-105-50,6,0.27,8
49QGF-132-105-50,2,0.09,2
49QGF-133-105-50,1,0.13,1
49QGF-134-105-50,1,0.03,2
49QGF-136-105-50,1,0.05,2
49QGF-43-106-50,1,0.06,2
49QGF-45-106-50,2,0.09,3
49QGF-46-106-50,1,0.07,1
49QGF-50-106-50,2,0.09,4
49QGF-52-106-50,1,0.05,1
49QGF-53-106-50,1,0.09,1
49QGF-56-106-50,1,0.06,1
49QGF-57-106-50,1,0.05,1
49QGF-63-106-50,1,0.06,2
